"code_mode","high_educ","imd_band","finRes","logSum_click","disabil","Wscal_score"
"DDD","Lower","40-50%","Fail",7.614312146452,"N",0.09
"EEE","Lower","80-90%","Pass",6.56526497003536,"N",-0.38
"EEE","A-Level","0-10%","Pass",7.23056315340929,"N",0.43
"CCC","HE Qual","80-90%","Pass",7.86940171257709,"N",0.39
"GGG","Lower","30-40%","Pass",7.23633934275434,"N",-0.06
"GGG","A-Level","70-80%","Fail",1.94591014905531,"N",-1.15
"FFF","A-Level","30-40%","Pass",7.92696354486298,"N",-0.01
"BBB","Lower","20-30%","Fail",3.93182563272433,"N",-3.25
"DDD","A-Level","60-70%","Fail",0,"N",-3.25
"FFF","HE Qual","60-70%",NA,8.03171037532204,"N",0.79
"BBB","Lower","60-70%","Pass",7.06219163228656,"Y",0.638
"GGG","A-Level","30-40%","Pass",5.98141421125448,"N",0.82
"FFF","Lower","70-80%","Fail",6.9555926083963,"N",-1.54
"BBB","HE Qual","80-90%","Pass",7.19518732017871,"N",0.59
"DDD","HE Qual","90-100%","Fail",5.75257263882563,"N",0.4165
"BBB","HE Qual","30-40%","Pass",5.72358510195238,"N",-0.39
"BBB","A-Level","20-30%","Fail",6.01859321449623,"N",0.64
"EEE","Lower","40-50%","Pass",7.13807303404435,"N",0.35
"FFF","HE Qual","30-40%","Pass",7.85205020726589,"N",-0.17
"CCC","A-Level","40-50%","Pass",8.68710472813351,"N",0.61
"EEE","Lower","40-50%",NA,7.84854348245668,"N",1.068
"GGG","Lower","70-80%","Pass",6.92951677076365,"N",0.39
"BBB","A-Level","40-50%","Fail",4.06044301054642,"N",0.44
"FFF","A-Level","70-80%","Pass",8.55448897615993,"N",0.27
"GGG","Lower","20-30%","Fail",4.53259949315326,"N",-0.24
"BBB","Lower","0-10%","Fail",5.88887795833288,"N",-0.71
"EEE","Lower","30-40%",NA,7.48211892355212,"N",0.91
"CCC","A-Level","50-60%","Fail",8.88834286910928,"N",-0.04
"FFF","A-Level","50-60%","Fail",6.29341927884648,"N",-0.02
"FFF","Lower","50-60%","Fail",4.64439089914137,"N",-3.25
"GGG","A-Level","30-40%","Pass",6.38856140554563,"Y",-0.535
"BBB","Lower","50-60%","Pass",6.86589107488344,"N",0.06
"FFF","A-Level","80-90%","Fail",7.45645455517621,"N",-0.56
"FFF","A-Level","40-50%",NA,8.7106195279423,"N",0.79
"BBB",NA,"60-70%",NA,6.71417052990947,"N",1.25
"GGG","Lower","40-50%","Pass",6.41999492814714,"N",0.28
"FFF","Lower","90-100%","Pass",7.74802852443238,"N",0.24
"BBB","A-Level","30-40%","Fail",0,"N",-3.25
"FFF","A-Level","60-70%","Pass",8.75210719832936,"N",0.39
"DDD","A-Level","90-100%","Pass",6.60123011872888,"N",-0.62
"DDD","A-Level","80-90%","Pass",6.8351845861473,"N",0.34
"FFF","A-Level","20-30%","Pass",7.76641689801966,"N",0.3
"BBB","Lower","30-40%","Fail",0,"N",-3.25
"GGG","A-Level","50-60%",NA,5.97635090929793,"N",0.111
"FFF","Lower","0-10%","Fail",6.73340189183736,"N",-0.15
"FFF","Lower","80-90%","Pass",8.1886891244442,"N",0.54
"CCC","A-Level","20-30%",NA,8.65084957622891,"Y",0.758
"EEE","Lower","90-100%","Fail",4.85981240436167,"Y",-0.9085
"CCC",NA,"40-50%","Fail",6.50727771238501,"N",0.46
"GGG","A-Level","30-40%","Pass",5.6021188208797,"N",0.07
"DDD","Lower","90-100%","Fail",6.2363695902037,"N",-0.28
"CCC","HE Qual","70-80%","Pass",9.6029903830375,"N",0.819
"FFF","HE Qual","20-30%","Pass",8.14206328310415,"N",-0.21
"BBB","Lower","30-40%","Fail",4.14313472639153,"N",0.03
"BBB","Lower","70-80%","Fail",6.14203740558736,"Y",-0.45
"DDD","Lower","90-100%","Pass",6.85118492749374,"N",0.45
"BBB","HE Qual","40-50%","Fail",4.87519732320115,"N",0.09
"FFF","A-Level","70-80%","Pass",8.53699581871242,"N",0.4
"FFF","A-Level","30-40%","Pass",7.9298464297425,"N",0.63
"DDD","A-Level","90-100%","Pass",5.8406416573734,"N",-0.18
"CCC","HE Qual","60-70%","Pass",7.4489161025442,"N",0.93
"BBB","A-Level","50-60%","Pass",5.95583736946483,"N",0.65
"BBB","A-Level","30-40%","Pass",4.36944785246702,"N",-0.25
"FFF","A-Level","70-80%","Pass",8.24669594371856,"N",0.56
"EEE","A-Level","30-40%","Pass",8.11880299698004,"N",0.76
"GGG","A-Level","40-50%","Pass",5.53338948872752,"N",0.21
"BBB","Lower","50-60%","Pass",6.23441072571837,"N",0.7
"DDD","A-Level","30-40%","Pass",6.7093043402583,"N",0.39
"GGG","A-Level","70-80%","Fail",5.5683445037611,"N",0.31
"DDD","A-Level","40-50%","Pass",7.62608275807238,"N",0.47
"GGG","Lower","60-70%","Pass",6.39692965521615,"N",0.57
"FFF","Lower","50-60%","Pass",7.86940171257709,"N",0.41
"DDD","A-Level","50-60%","Pass",8.4320709379994,"N",-0.875
"BBB","A-Level","30-40%","Pass",6.29156913955832,"N",0.2
"BBB","A-Level","40-50%","Pass",8.57922858233569,"Y",-0.846
"DDD","A-Level","30-40%","Pass",6.95844839329766,"N",-0.54
"GGG","Lower","60-70%","Pass",5.98393628068719,"Y",0.36
"BBB","A-Level","0-10%","Pass",5.12396397940326,"Y",0.45
"EEE","Lower","30-40%",NA,7.76599307940768,"N",1.124
"CCC","A-Level","30-40%","Fail",6.86066367144829,"Y",1.273
"BBB","A-Level","0-10%","Fail",5.25749537202778,"N",-0.59
"DDD","Lower","80-90%","Fail",5.91350300563827,"N",0.11
"GGG","None","20-30%","Fail",4.89783979995091,"Y",-0.24
"CCC","A-Level","70-80%",NA,8.72290570100077,"N",1.2
"DDD","A-Level","20-30%","Pass",8.14612951002541,"N",0.33
"FFF","A-Level","80-90%","Fail",8.1969879272589,"N",-1.39
"DDD","Lower","50-60%","Fail",4.33073334028633,"N",0.35
"GGG","A-Level","30-40%",NA,6.60394382460047,"Y",0.94
"FFF","A-Level","90-100%","Fail",5.47646355193151,"N",0.7955
"BBB","A-Level","30-40%","Pass",7.90617884039481,"N",0.44
"GGG","A-Level","60-70%","Pass",6.49526555593701,"N",0.55
"FFF","A-Level","60-70%","Fail",2.89037175789616,"N",-3.25
"BBB","Lower","30-40%","Pass",5.15329159449778,"N",-0.09
"DDD","Lower","50-60%","Pass",7.71154897962915,"Y",-0.32
"FFF","Lower","90-100%","Fail",7.22693601849329,"N",-0.23
"FFF","HE Qual","30-40%","Pass",8.60465446718623,"N",-0.2485
"GGG","Lower","30-40%",NA,6.16961073249146,"N",0.6
"FFF","HE Qual","80-90%","Pass",8.68321597524069,"N",0.68
"FFF","Lower","50-60%","Fail",8.0870254706677,"N",0.44
"BBB","A-Level","50-60%","Pass",5.24702407216049,"N",-0.59
"FFF","A-Level","40-50%","Pass",8.01598781102724,"N",-0.11
"BBB","Lower","70-80%","Pass",7.30720231476474,"Y",0.48
"GGG","A-Level","30-40%","Pass",6.87005341179813,"Y",-0.1
"EEE","A-Level","70-80%",NA,7.74630066223144,"N",0.94
"GGG","Lower","30-40%","Fail",4.34380542185368,"Y",0.33
"FFF","A-Level","30-40%","Pass",7.86825426552061,"N",0.5
"CCC","HE Qual","80-90%","Pass",7.38832785957711,"N",0.81
"BBB","Lower","30-40%","Pass",5.84643877505772,"N",-0.01
"BBB","Lower","60-70%","Fail",0,"N",-3.25
"FFF","A-Level","50-60%","Fail",7.80994708647679,"N",0.03
"DDD","Lower","30-40%","Pass",6.73340189183736,"N",0.43
"BBB","A-Level","30-40%","Pass",6.4281052726846,"N",0.46
"GGG","Lower","30-40%","Pass",6.42648845745769,"N",0.9
"FFF","HE Qual","30-40%",NA,8.95027346655738,"N",0.92
"BBB","A-Level","30-40%","Pass",5.14166355650266,"N",-0.63
"EEE","A-Level","30-40%","Fail",7.12367278520461,"N",0.52
"BBB","A-Level","50-60%","Pass",7.25063551189868,"N",0.14
"AAA",NA,"90-100%","Fail",6.00881318544259,"N",-0.2
"FFF","A-Level","70-80%","Pass",8.07246736935477,"N",0.53
"CCC","Lower","40-50%","Pass",6.68835471394676,"N",-0.21
"GGG","A-Level","40-50%","Pass",5.51745289646471,"N",0.54
"BBB","A-Level","80-90%",NA,6.31354804627709,"N",0.87
"EEE","A-Level","70-80%","Pass",7.86480400332846,"N",0.34
"BBB","A-Level","90-100%","Pass",7.88758403166028,"N",0.47
"CCC","A-Level","50-60%","Fail",7.76599307940768,"N",0.797999999999999
"BBB","A-Level","70-80%","Pass",5.82600010738045,"N",0.38
"GGG","A-Level","40-50%","Pass",5.0998664278242,"N",0.31
"BBB","HE Qual","60-70%","Pass",6.68586094706836,"N",-0.38
"GGG","Lower","40-50%",NA,6.2841341610708,"Y",0.58
"FFF","HE Qual","30-40%","Pass",8.7279402223939,"N",0.881
"DDD","Lower","50-60%","Fail",0,"N",-3.25
"GGG","A-Level","30-40%","Fail",3.43398720448515,"N",-3.25
"CCC","A-Level","60-70%","Pass",6.8001700683022,"Y",-0.08
"GGG","Lower","50-60%","Pass",6.49072353450251,"N",0.88
"FFF","Lower","30-40%","Pass",7.81843027207066,"N",0.74
"BBB","HE Qual","60-70%","Pass",9.47454908824232,"Y",0.5555
"DDD","Lower","80-90%","Pass",6.41836493593621,"N",-0.37
"DDD","A-Level","40-50%","Pass",7.24422751560335,"N",0.74
"DDD","A-Level","20-30%","Pass",7.12849594568004,"N",0.25
"CCC","A-Level","70-80%","Pass",7.97039490719143,"N",0.84
"EEE","A-Level","30-40%","Fail",5.2040066870768,"N",-1.38
"EEE","HE Qual","90-100%","Pass",7.72356247227797,"N",0.3
"BBB","A-Level","20-30%","Pass",4.48863636973214,"N",-0.06
"FFF","Lower","90-100%","Fail",7.87777633327726,"N",0.06
"GGG","Lower","90-100%","Pass",8.00703401219341,"N",0.92
"GGG","Lower","50-60%",NA,7.75491027202143,"N",0.85
"FFF","A-Level","0-10%","Fail",6.41999492814714,"N",0.08
"GGG","Lower","50-60%","Pass",6.06378520868761,"N",0.43
"BBB","Lower","30-40%","Pass",5.64897423816121,"N",0.53
"BBB","Lower","70-80%","Pass",5.11799381241676,"N",-0.61
"BBB","A-Level","60-70%","Pass",6.43454651878745,"N",0.25
"BBB","Lower","70-80%","Pass",6.98100574072173,"N",0.22
"BBB","Lower","80-90%","Pass",6.3578422665081,"N",0.46
"GGG","Lower","30-40%","Pass",5.51745289646471,"N",0.55
"BBB","A-Level","20-30%","Pass",6.65157187358973,"N",-0.9775
"FFF","Lower","40-50%",NA,8.81343849452851,"N",0.92
"BBB","Lower","30-40%",NA,6.46614472423762,"N",0.4
"BBB","Lower","30-40%","Pass",5.4510384535657,"N",-0.32
"GGG","Lower","40-50%",NA,6.42162226780652,"Y",0.87
"BBB","A-Level","70-80%","Pass",5.3890717298165,"N",0.85
"GGG","A-Level","40-50%","Pass",5.94542060860658,"N",0.97
"DDD","Lower","40-50%","Fail",4.87519732320115,"N",-3.25
"FFF",NA,"70-80%","Fail",6.67959918584438,"N",0.26
"GGG","A-Level","40-50%","Fail",0,"Y",-3.25
"BBB","A-Level","50-60%","Pass",5.44673737166631,"N",-0.735
"BBB","A-Level","90-100%","Fail",4.89034912822175,"N",0.72
"BBB","HE Qual","20-30%","Fail",2.07944154167984,"Y",-1.652
"BBB","Lower","0-10%","Pass",8.45126704130007,"N",-0.5
"BBB","Lower","50-60%","Pass",5.94803498918065,"N",0.41
"BBB","HE Qual","40-50%",NA,7.62657020629066,"N",0.96
"GGG","A-Level","0-10%","Pass",6.55393340402581,"N",0.845
"BBB","A-Level","0-10%","Pass",7.24779258176785,"N",0.48
"GGG","A-Level","20-30%","Fail",4.20469261939097,"N",-3.25
"BBB","A-Level","40-50%","Pass",3.43398720448515,"N",0.5
"GGG","Lower","70-80%","Fail",3.87120101090789,"N",-3.25
"EEE","A-Level","20-30%","Fail",4.21950770517611,"N",-2.386
"BBB","Lower","30-40%","Pass",5.78689738136671,"N",0.61
"BBB","Lower","60-70%","Fail",5.05624580534831,"N",-0.51
"CCC","A-Level","20-30%","Fail",7.86901937649902,"N",-0.42
"BBB","A-Level","30-40%","Pass",6.83195356556585,"N",0.8845
"BBB","HE Qual","80-90%","Pass",7.02642680869964,"N",0.967
"BBB","Lower","30-40%","Pass",6.68461172766793,"N",0.12
"GGG","Lower","30-40%","Fail",0,"N",-3.25
"GGG","A-Level","40-50%",NA,6.50279004591562,"N",0.45
"FFF","A-Level","20-30%","Pass",7.78072088611792,"N",0.62
"FFF","Lower","30-40%","Pass",7.62119516280984,"N",0.22
"FFF","HE Qual","0-10%","Pass",6.94601399109923,"N",-0.05
"EEE","A-Level","70-80%","Pass",8.03592636989179,"N",0.3
"EEE","Lower","20-30%","Pass",6.18826412308259,"N",-0.55
"DDD","HE Qual","90-100%","Pass",7.15461535691366,"N",-0.07
"BBB","A-Level","40-50%","Fail",4.83628190695148,"N",0.76
"DDD","HE Qual","20-30%",NA,7.24708058458576,"Y",0.82
"GGG","Lower","60-70%","Pass",6.46769872610435,"N",0.41
"FFF","Lower","80-90%","Fail",4.7361984483945,"N",-0.756
"CCC","Lower","30-40%","Fail",4.34380542185368,"N",-3.25
"FFF","Lower","80-90%","Pass",8.93840040647301,"N",0.93
"DDD","Lower","70-80%","Fail",5.80814248998044,"N",0.363999999999999
"GGG","Lower","70-80%","Pass",6.63200177739563,"N",0.62
"BBB","A-Level","0-10%","Pass",6.75925527066369,"N",0.27
"GGG","HE Qual","30-40%",NA,6.90975328164481,"N",0.16
"GGG","Lower","70-80%","Pass",6.3818160174061,"N",0.52
"FFF","Lower","80-90%","Pass",7.79152281915073,"N",0.8
"DDD","Lower","20-30%","Fail",7.28756064030972,"N",-1.5
"GGG","Lower","50-60%","Fail",4.99043258677874,"N",-0.02
"FFF","HE Qual","60-70%","Pass",7.98309894071089,"N",0.32
"FFF","A-Level","80-90%","Fail",7.23273313617761,"N",-0.1
"DDD","Lower","90-100%","Pass",7.17011954344963,"Y",0.488
"EEE","A-Level","30-40%",NA,7.48211892355212,"N",0.83
"FFF","HE Qual","20-30%","Fail",4.26267987704132,"N",-3.25
"FFF","HE Qual","40-50%","Pass",8.11820704940578,"N",0.793
"FFF","HE Qual","50-60%","Fail",7.36897040219479,"N",-0.51
"FFF","A-Level","70-80%","Fail",5.96614673912369,"N",-0.65
"FFF","Lower","90-100%","Pass",7.19593722647557,"N",-0.02
"FFF","Lower","30-40%","Pass",8.06495089174914,"N",0.21
"FFF","Lower","30-40%","Pass",7.33693691370762,"N",-0.06
"FFF","Lower","30-40%","Fail",5.18178355029209,"N",-3.25
"FFF","A-Level","20-30%","Fail",5.8111409929767,"N",-0.52
"GGG","Lower","50-60%","Fail",5.63835466933375,"N",0.08
"FFF",NA,"90-100%","Pass",8.08641027532378,"N",0.52
"CCC","A-Level","30-40%","Pass",8.5539107743514,"N",0.87
"EEE","A-Level","90-100%","Fail",6.03787091992214,"N",-1.2
"CCC","A-Level","20-30%",NA,7.11395610956603,"N",0.85
"BBB","Lower","20-30%","Pass",6.3491389913798,"N",-0.96
"DDD",NA,"30-40%","Pass",7.20489251020467,"N",-0.61
"CCC","A-Level","40-50%","Pass",7.11314210870709,"N",-0.12
"CCC","A-Level","30-40%","Fail",6.27287700654617,"N",0.594999999999999
"BBB","A-Level","70-80%","Pass",7.00306545878646,"N",0.24
"BBB","A-Level","40-50%","Fail",5.41610040220442,"N",0.23
"DDD","A-Level","70-80%","Fail",4.94875989037817,"N",-0.62
"FFF","A-Level","90-100%","Pass",7.72929567431048,"N",-0.03
"DDD","Lower","80-90%","Pass",8.01334318138667,"N",-0.03
"FFF","Lower","20-30%","Fail",6.57507584059962,"N",-0.82
"FFF","Lower","20-30%","Fail",6.26149168432104,"N",0.03
"CCC","Lower","60-70%","Fail",8.3380665255188,"N",0.01
"DDD","A-Level","50-60%",NA,6.8596149036542,"N",1.08
"GGG","A-Level","50-60%","Pass",5.71702770140622,"N",0.58
"EEE","HE Qual","60-70%","Pass",7.60190195987517,"N",0.56
"DDD","A-Level","70-80%","Pass",5.85793315448346,"N",-0.43
"FFF","HE Qual","0-10%","Fail",4.77912349311153,"N",-0.93
"BBB","Lower","0-10%","Pass",6.08677472691231,"N",-0.34
"DDD","A-Level","30-40%","Fail",4.46590811865458,"N",-1.88
"GGG","A-Level","0-10%",NA,6.78558764500793,"N",0.67
"FFF","Lower","20-30%","Pass",9.08930204359913,"Y",0.7225
"FFF","HE Qual","70-80%",NA,8.7579408766788,"N",0.92
"GGG","Lower","0-10%","Pass",7.18916773842032,"N",0.41
"GGG","Lower","40-50%","Pass",6.51323011091231,"N",-0.03
"BBB","Lower","60-70%","Fail",5.28320372873799,"N",0.21
"FFF","Lower","60-70%","Pass",8.399535147948,"N",0.65
"DDD","Lower","30-40%","Pass",6.68461172766793,"N",-0.58
"GGG","None","40-50%","Fail",5.75890177387728,"N",-0.95
"GGG","Lower","60-70%",NA,7.47022413589997,"N",0.52
"BBB","A-Level","30-40%","Fail",0,"N",-3.25
"BBB","A-Level","30-40%","Fail",1.09861228866811,"N",-1.45
"GGG","Lower","80-90%",NA,6.20253551718792,"N",0.435
"BBB","A-Level","30-40%","Fail",7.37963215260955,"N",-0.04
"CCC","A-Level","60-70%","Pass",7.10249935577465,"Y",-0.4375
"GGG","Lower","40-50%","Pass",5.90808293816893,"N",0.87
"FFF","HE Qual","20-30%","Pass",8.35725915349991,"N",0.5
"DDD","Lower","50-60%","Fail",6.33150184989369,"N",-0.46
"GGG","Lower","60-70%",NA,7.48549160803075,"N",0.22
"DDD","A-Level","80-90%","Pass",5.50938833662798,"Y",-0.54
"BBB","Lower","50-60%","Pass",6.25190388316589,"N",0.51
"DDD","A-Level","30-40%","Fail",7.76684053708551,"N",-0.36
"FFF","A-Level","50-60%","Pass",8.67334187390617,"N",0.69
"GGG","Lower","80-90%",NA,6.88755257166462,"N",0.54
"GGG","A-Level","50-60%","Fail",4.71849887129509,"N",0.67
"GGG","Lower","30-40%","Fail",5.50938833662798,"N",-1.15
"DDD","Lower","50-60%","Fail",6.89871453432999,"N",-0.2
"BBB","HE Qual","50-60%","Pass",5.79909265446053,"N",0.4
"GGG","Lower","0-10%","Pass",6.07304453410041,"N",0.48
"GGG","Lower","20-30%","Pass",6.58063913728495,"N",0.48
"FFF","Lower","30-40%","Pass",8.42222295382501,"N",0.12
"GGG","Lower","60-70%","Pass",6.10255859461357,"N",0.73
"GGG","Lower","90-100%","Pass",6.73459165997295,"N",0.55
"CCC","HE Qual","70-80%","Fail",7.54855597916987,"N",-1.08
"EEE","Lower","30-40%","Fail",5.68697535633982,"N",-1.34
"DDD","A-Level","70-80%","Fail",6.60123011872888,"N",-0.95
"FFF","None","30-40%","Fail",5.95324333428778,"N",-3.25
"FFF","A-Level","30-40%","Fail",6.76503897678054,"N",0.17
"EEE","Lower","30-40%","Pass",7.97315543344413,"N",0.42
"BBB","A-Level","80-90%","Pass",6.50128967054039,"N",-0.43
"DDD","A-Level","50-60%","Fail",5.49306144334055,"N",-0.78
"EEE","A-Level","60-70%","Pass",8.11252776347864,"N",-0.3
"DDD","A-Level","20-30%","Pass",7.27793857294566,"N",0.35
"BBB","HE Qual","80-90%","Pass",5.13579843705026,"N",0.28
"FFF","A-Level","70-80%","Pass",7.72179177681754,"N",0.78
"CCC","A-Level","90-100%","Pass",7.32448997934853,"N",0.34
"DDD","A-Level","30-40%","Fail",5.99893656194668,"N",-0.76
"BBB","None","30-40%","Pass",4.969813299576,"N",0.17
"FFF","A-Level","30-40%","Pass",8.57149196482362,"N",0.47
"FFF","A-Level","20-30%","Fail",5.61312810638807,"N",-0.83
"BBB","A-Level","40-50%","Fail",5.5834963087817,"N",-0.2
"FFF","A-Level","30-40%","Pass",7.68982866873648,"N",0.26
"FFF","Lower","30-40%","Fail",6.08677472691231,"N",-1.11
"BBB","A-Level","70-80%","Pass",5.57594910314632,"N",0.02
"BBB","Lower","50-60%","Pass",7.80506704425849,"N",0.37
"GGG","A-Level","50-60%","Pass",6.95654544315157,"N",0.69
"GGG","A-Level","40-50%",NA,5.35658627467201,"N",0.39
"DDD","A-Level","90-100%","Pass",6.53524127101366,"N",0.61
"BBB","A-Level","30-40%","Pass",6.2709884318583,"N",0.13
"FFF","A-Level","90-100%",NA,8.29903718161307,"N",0.86
"GGG","A-Level","90-100%","Pass",6.36818718635049,"N",0.77
"GGG","Lower","60-70%","Fail",6.45990445437753,"N",-0.47
"DDD","HE Qual","30-40%",NA,6.65544035036765,"N",0.495
"BBB","A-Level","90-100%","Pass",5.8664680569333,"N",0.65
"BBB","Lower","50-60%","Fail",3.97029191355212,"N",0.17
"CCC","HE Qual","90-100%","Pass",8.24905227417129,"N",0.62
"EEE","A-Level","60-70%","Fail",6.31896811374643,"N",0.23
"GGG","HE Qual","50-60%","Fail",5.78074351579233,"N",-0.7
"EEE","A-Level","80-90%","Pass",8.01763715990848,"N",0.83
"BBB","Lower","20-30%","Fail",6.03548143252476,"N",0.53
"GGG","Lower","90-100%",NA,5.54907608489522,"N",0.19
"DDD","HE Qual","40-50%","Fail",6.75576892198425,"N",-0.35
"FFF","Lower","40-50%","Pass",7.47760424319759,"Y",-0.19
"BBB","Lower","90-100%","Pass",5.71373280550937,"N",0.71
"BBB","A-Level","60-70%","Pass",6.44888939414686,"N",0.78
"BBB","A-Level","30-40%",NA,7.02375895473844,"N",0.53
"FFF","A-Level","30-40%","Pass",7.87511928104029,"Y",0.28
"FFF","Lower","20-30%","Fail",8.150467911624,"N",-0.09
"DDD","A-Level","70-80%",NA,9.8870532460727,"N",0.96
"BBB","A-Level","70-80%",NA,5.53733426701854,"N",0.82
"GGG","A-Level","80-90%","Pass",6.68210859744981,"Y",0.177
"BBB","A-Level","30-40%","Pass",7.99159228206809,"N",0.27
"BBB","HE Qual","0-10%",NA,6.99209642741589,"N",0.62
"DDD","Lower","30-40%","Pass",7.19443685110033,"N",-1.0035
"BBB","A-Level","50-60%","Pass",8.04012466444838,"N",0.78
"FFF","A-Level","20-30%","Pass",8.0870254706677,"N",0.25
"DDD","A-Level","30-40%","Fail",5.98645200528444,"N",-0.93
"CCC","A-Level","70-80%",NA,7.94307271727793,"N",0.95
"BBB","Lower","0-10%","Fail",5.63835466933375,"N",0.17
"DDD","A-Level","90-100%","Pass",6.20253551718792,"N",-0.54
"FFF","A-Level","30-40%",NA,8.49699048409872,"N",0.85
"BBB","Lower","90-100%","Pass",7.22766249872865,"Y",0.5835
"FFF","A-Level","20-30%","Pass",8.23959345430597,"N",0.17
"EEE","HE Qual","70-80%","Pass",7.20489251020467,"N",0.3
"BBB","A-Level","40-50%","Pass",6.82110747225646,"N",0.81
"FFF","HE Qual","20-30%","Pass",8.46379241468912,"N",0.37
"BBB","Lower","70-80%","Pass",6.12249280951439,"N",0.34
"DDD","A-Level","80-90%","Pass",5.60947179518496,"Y",-1.02
"BBB","A-Level","90-100%",NA,6.65929391968364,"N",0.69
"GGG","Lower","70-80%","Pass",6.28599809450886,"N",-0.315
"BBB","A-Level","20-30%","Pass",5.29831736654804,"N",0.4
"FFF","HE Qual","30-40%","Fail",7.60240133566582,"N",0.23
"GGG","A-Level","40-50%","Fail",0,"N",-3.25
"GGG","A-Level","80-90%",NA,6.41673228251233,"N",0.76
"EEE","Lower","50-60%","Pass",8.19726337141434,"N",-1.15
"BBB","Lower","90-100%","Pass",6.77878489768518,"N",0.16
"FFF","A-Level","30-40%",NA,7.66996199547358,"Y",0.84
"EEE","HE Qual","90-100%","Pass",7.46450983463653,"N",-0.484
"BBB","HE Qual","70-80%",NA,7.09090982207998,"N",0.89
"FFF","HE Qual","40-50%","Fail",7.51860721681525,"N",-0.57
"DDD","Lower","0-10%","Fail",6.42648845745769,"N",-1.49
"BBB","Lower","50-60%","Fail",7.12205988162914,"N",0.67
"FFF","Lower","0-10%","Fail",6.72383244082121,"N",-0.56
"BBB","A-Level","60-70%","Fail",0,"N",-3.25
"FFF","Lower","0-10%","Fail",5.66988092298052,"N",-3.25
"DDD","HE Qual","90-100%","Pass",6.95939851213398,"N",0.42
"GGG","Lower","0-10%","Fail",5.10594547390058,"N",-0.67
"FFF","HE Qual","90-100%","Pass",7.75705114203201,"N",0.33
"DDD","Lower","30-40%",NA,7.56216163122565,"N",1.02
"CCC","A-Level","80-90%","Pass",7.46737106691756,"N",0.55
"FFF","A-Level","80-90%","Fail",6.40191719672719,"N",0.26
"GGG","Lower","50-60%",NA,6.98933526597456,"N",0.57
"BBB","A-Level","50-60%","Pass",6.73221070646721,"N",0.09
"DDD","A-Level","0-10%","Pass",6.05443934626937,"N",-0.8895
"FFF","Lower","90-100%","Fail",6.56385552653213,"N",-0.61
"DDD","A-Level","0-10%","Fail",6.38687931936265,"N",0.144
"GGG","A-Level","90-100%","Pass",6.98286275146894,"N",0.33
"GGG","Lower","20-30%","Fail",4.44265125649032,"N",0.29
"GGG","Lower","30-40%","Fail",4.74493212836325,"N",0.06
